objectId,id,MJD,FLT,FLUXCAL,FLUXCALERR
ZTF18abxftqm,625370420515015007,58539.141377300024,g,1620.4767338934778,304.8847316556432
ZTF18abxftqm,625370420515015007,58643.45687500015,g,794.840522187122,218.01946330276493
ZTF18abxftqm,625370420515015007,58646.45050929999,g,1364.3694926374806,211.40191688283392
ZTF18abxftqm,625370420515015007,58649.4740394,g,922.7413867453712,215.24575394545138
ZTF18abxftqm,625370420515015007,58655.47481480008,g,1332.4164934198584,324.12362832567237
ZTF18abxftqm,625370420515015007,58661.47086809995,g,1087.0261705259647,207.71448848684122
ZTF18abxftqm,625370420515015007,58666.42442130018,r,695.4200373706353,125.63384617150786
ZTF18abxftqm,625370420515015007,58669.43548610015,r,707.3591895934034,171.89042752849355
ZTF18abxftqm,625370420515015007,58669.46579860011,g,779.6146652669853,159.1892905605495
ZTF18abxftqm,625370420515015007,58672.43335650023,g,770.7614764759517,171.51776069741913
ZTF18abxftqm,625370420515015007,58672.467650500126,r,652.9645444388126,124.7913699032233
ZTF18abxftqm,625370420515015007,58678.4475579001,g,661.9116119411212,136.32300683253897
ZTF18abxftqm,625370420515015007,58684.424351899885,g,860.7558836833884,218.4474336211213
ZTF18abxftqm,625370420515015007,58688.435080999974,r,842.9464771677202,190.90635599729174
ZTF18abxftqm,625370420515015007,58688.47916670004,g,846.6033838415489,182.07811667717095
ZTF18abxftqm,625370420515015007,58688.48800930008,g,926.9151914920359,208.24902803883774
ZTF18abxftqm,625370420515015007,58691.45241900021,g,583.7676170590361,139.43724808970418
ZTF18abxftqm,625370420515015007,58691.48563659983,g,809.0496977960628,138.56443847478513
ZTF18abxftqm,625370420515015007,58694.45318289986,g,750.8839128857032,108.50747705766462
ZTF18abxftqm,625370420515015007,58697.43571759993,r,639.7937599520038,124.68883059713966
ZTF18abxftqm,625370420515015007,58697.46479169978,g,801.6108742801378,144.0133286088078
ZTF18abxftqm,625370420515015007,58700.48930560006,g,630.3433856011592,126.05722011488837
ZTF18abxftqm,625370420515015007,58703.5025578998,g,835.6030182312456,199.1236191954443
ZTF18abxftqm,625370420515015007,58706.45723380009,g,688.2103504886978,126.55943384117545
ZTF18abxftqm,625370420515015007,58709.46077550016,g,812.9053840690242,241.9282308900433
ZTF18abxftqm,625370420515015007,58718.41060189996,g,712.3935849170842,181.152162269353
ZTF18abxftqm,625370420515015007,58724.43605320016,g,703.2776243248169,111.02387892168215
ZTF18abxftqm,625370420515015007,58733.452175899874,g,490.9078761526019,125.838233085314
ZTF18abxftqm,625370420515015007,58736.461967600044,g,603.4482052935233,148.83236239991749
ZTF18abxftqm,625370420515015007,58749.32229170017,g,511.9411032159227,102.27430612167939
ZTF18acaqdaa,670093650115015005,58424.09365739999,r,2547.503562450732,313.8895078432459
ZTF18acaqdaa,670093650115015005,58424.133541699965,g,3580.3047937631854,661.8384454093363
ZTF18acaqdaa,670093650115015005,58431.0935531999,g,4615.36444396703,450.9222788945969
ZTF18acaqdaa,670093650115015005,58431.13836809993,r,3501.679551001467,566.3954532605504
ZTF18acaqdaa,670093650115015005,58481.54721060023,r,3305.061917252968,486.4875054164288
ZTF18acaqdaa,670093650115015005,58492.54982639989,g,4275.6958080350705,398.8069447051987
ZTF18acaqdaa,670093650115015005,58506.52890049992,g,3052.9521675684387,716.3335184694823
ZTF18acaqdaa,670093650115015005,58511.50625000009,g,3620.7354989033674,309.34933524783924
ZTF18acaqdaa,670093650115015005,58511.547395799775,r,2558.0298027975855,260.50364947186455
ZTF18acaqdaa,670093650115015005,58511.547395799775,r,2558.1146213743505,260.512970465464
ZTF18acaqdaa,670093650115015005,58526.528182900045,r,2252.91704087443,221.5049939458822
ZTF18acaqdaa,670093650115015005,58538.52775460016,g,2838.9647490665857,470.33163494819854
ZTF18acaqdaa,670093650115015005,58541.46121530002,g,2612.2190963858257,323.4200008225054
ZTF18acaqdaa,670093650115015005,58547.527338000014,r,1918.315341377313,180.75074599458378
ZTF18acaqdaa,670093650115015005,58567.506226900034,g,2664.8281046462544,313.56395541855125
ZTF18acaqdaa,670093650115015005,58572.47369210003,r,1764.3892375583407,217.3045511488012
ZTF18acaqdaa,670093650115015005,58572.4864236,g,2205.2772640167377,167.30231186740292
ZTF18acaqdaa,670093650115015005,58575.45456020022,r,1586.130075121772,175.61177090433836
ZTF18acaqdaa,670093650115015005,58575.497789400164,g,2439.329118337129,230.4531707343384
ZTF18acaqdaa,670093650115015005,58580.443113400135,g,2163.0372571913053,214.4364413291188
ZTF18acaqdaa,670093650115015005,58580.46516200015,r,1877.0662453671705,257.82594639700744
ZTF18acaqdaa,670093650115015005,58583.43725690013,g,2307.928764761656,304.05067669899177
ZTF18acaqdaa,670093650115015005,58586.45659720013,g,2268.2932478700477,205.4650327695042
ZTF18acaqdaa,670093650115015005,58586.491388900205,r,1751.2123043256145,161.90341826947056
ZTF18acaqdaa,670093650115015005,58591.435624999925,r,1723.6361737528825,269.25062444788443
ZTF18acaqdaa,670093650115015005,58591.48703699978,g,1957.6813342023881,322.33353857666515
ZTF18acaqdaa,670093650115015005,58596.415416699834,r,1541.764352410409,230.321960883977
ZTF18acaqdaa,670093650115015005,58605.40274310019,r,1524.0724057864406,156.5286262797177
ZTF18acaqdaa,670093650115015005,58608.36146989977,r,1724.9082525267393,278.64163624982916
ZTF18acaqdaa,670093650115015005,58612.42438660003,r,1533.0672282279386,178.52431716832464
ZTF18acaqdaa,670093650115015005,58616.39556710003,r,1529.8103681943142,211.24766770860165
ZTF18acaqdaa,670093650115015005,58616.454722200055,g,2103.906328655789,190.43039894290158
ZTF18acaqdaa,670093650115015005,58628.361018499825,r,1484.4801680404075,189.1202612445118
ZTF18acaqdaa,670093650115015005,58632.32684030011,r,1593.0492409648182,189.40113247218
ZTF18acaqdaa,670093650115015005,58635.43442129996,g,1930.244839304902,161.66268880819302
ZTF18acaqdaa,670093650115015005,58638.28596059978,r,1259.3811829458448,212.84465157952962
ZTF18acaqdaa,670093650115015005,58638.34701390006,g,1982.4708033221148,212.18852910509455
ZTF18acaqdaa,670093650115015005,58641.21353009995,g,2012.9917732236752,200.72930780023802
ZTF18acaqdaa,670093650115015005,58641.32980319997,r,1356.1396069241505,173.75115900600917
ZTF18acaqdaa,670093650115015005,58644.299294000026,r,1516.9134426465275,185.38542812005537
ZTF18acaqdaa,670093650115015005,58644.34179400001,g,1887.1707646477792,188.45456915461685
ZTF18acaqdaa,670093650115015005,58647.30949069979,r,1293.9562719435878,196.1033183945759
ZTF18acaqdaa,670093650115015005,58647.33953699982,g,1950.1265722437413,229.5884787604677
ZTF18acaqdaa,670093650115015005,58650.21430560015,g,1832.6249714916587,343.79196510871435
ZTF18acaqdaa,670093650115015005,58653.22337959986,r,1310.629684248824,282.2849884849392
ZTF18acaqdaa,670093650115015005,58653.31828700006,g,1785.5795361433113,264.3495808048566
ZTF18acaqdaa,670093650115015005,58657.239699100144,g,1820.435097516346,187.21098774671603
ZTF18acaqdaa,670093650115015005,58657.35912040016,r,1105.0145588501973,209.64371967055044
ZTF18acaqdaa,670093650115015005,58660.342222199775,g,1780.532888478255,177.10110858212073
ZTF18acaqdaa,670093650115015005,58663.307106500026,r,1271.0024859788848,165.3055381727002
ZTF18acaqdaa,670093650115015005,58666.216527800076,g,1770.333958238987,211.30033493680185
ZTF18acaqdaa,670093650115015005,58666.27056710003,r,1317.8561268631233,192.0993759751502
ZTF18acaqdaa,670093650115015005,58669.32623839984,r,1315.0479845247373,150.77274690393827
ZTF18acaqdaa,670093650115015005,58672.22717589978,r,1314.4982128808556,184.50923069394918
ZTF18acaqdaa,670093650115015005,58675.25425929995,r,1215.6618840205176,186.87432910132165
ZTF18acaqdaa,670093650115015005,58675.32862270018,g,1518.9238450640041,248.17999349133737
ZTF18acaqdaa,670093650115015005,58678.21649309993,r,1172.5192998482187,249.748068350905
ZTF18acaqdaa,670093650115015005,58681.26724540023,r,1181.0818618518651,288.00617124880176
ZTF18acaqdaa,670093650115015005,58684.17703700019,r,1186.0155960006823,161.38653572930846
