candid,dec,fid,jd,magpsf,objectId,ra,sigmapsf
1155234940515010032,1.6927842,1,2458909.7349421,16.468166,ZTF18acpdvos,151.7119822,0.04028563
1155214155615015001,22.6482538,1,2458909.7141551,19.13993,ZTF17aaazdba,123.3208428,0.17765293000000001
1155192450015010002,45.5922138,1,2458909.6924537,19.180288,ZTF18aahqkbt,123.8608485,0.12863904
1155187160015010001,45.5921027,1,2458909.6871644,19.118937,ZTF18aahqkbt,123.8608892,0.13689102
1149540014315015013,55.49115,1,2458904.0400116,20.211243,ZTF19aarioci,212.4244425,0.13488093
1149527452815015003,33.0948698,1,2458904.0274537,20.024088,ZTF20aabqihu,232.8955894,0.1548194
1149519652815015000,33.094904,2,2458904.0196528,20.012484,ZTF20aabqihu,232.8957518,0.16276582
1149268580015010000,45.5921994,1,2458903.768588,19.125868,ZTF18aahqkbt,123.8609486,0.08580481
1149243393915010000,34.2621378,1,2458903.7433912,19.951986,ZTF18aabtxvd,119.2273073,0.13770546
1149220752015015013,46.911167,2,2458903.7207523,19.905445,ZTF20aamqmfk,149.6390077,0.16749127
1149184430015010000,45.5922252,2,2458903.6844329,19.873531,ZTF18aahqkbt,123.8608119,0.17193353
1146556132015015001,47.5183261,1,2458901.0561343,20.152348,ZTF19accmaxo,284.7727735,0.21314025
1146312092015015020,46.9111895,1,2458900.8120949,19.576433,ZTF20aamqmfk,149.6390295,0.18135168000000002
1146298983915010000,34.2621036,1,2458900.7989815,20.054802,ZTF18aabtxvd,119.227245,0.18636465
1146234512015015012,46.911185,2,2458900.7345139,19.892984,ZTF20aamqmfk,149.6391286,0.15957488
1145529754315015011,55.4911596,1,2458900.0297569,20.237682,ZTF19aarioci,212.4244415,0.15901969999999999
1145359342015015025,46.9112187,1,2458899.8593403,19.623617,ZTF20aamqmfk,149.6390962,0.14641054
1145292402015015005,46.9111899,2,2458899.7924074,20.154963,ZTF20aamqmfk,149.6390247,0.15640424
1133532412815015000,33.0949147,2,2458888.032419,19.754976,ZTF20aabqihu,232.8957246,0.17873314
1130542772815015002,33.0948862,2,2458885.0427778,19.357027,ZTF20aabqihu,232.8957328,0.16043039
1130467222815015001,33.0948747,1,2458884.9672222,19.730736,ZTF20aabqihu,232.8957079,0.21589358
1129418100515010031,1.692774,1,2458883.9181019,16.512854,ZTF18acpdvos,151.7119989,0.030316675
1129232375615015000,22.6483658,2,2458883.7323727,18.842455,ZTF17aaazdba,123.3207756,0.1520171
1113397630515010034,1.6927927,1,2458867.8976389,16.47715,ZTF18acpdvos,151.7119956,0.032114316000000004
1113392450015010000,45.5922496,1,2458867.8924537,19.094973,ZTF18aahqkbt,123.8609422,0.08525412
1113391523915010000,34.2621673,1,2458867.8915278,20.089748,ZTF18aabtxvd,119.2272867,0.18756223
1113230981615015007,-10.2263931,2,2458867.7309838,19.00298,ZTF19abzrhgq,71.6578516,0.10603574
1113188211615015009,-10.2263976,1,2458867.6882176,19.178799,ZTF19abzrhgq,71.6577802,0.11873586500000001
1112547872015015000,33.1658991,1,2458867.0478704,19.346909,ZTF19acspeuw,189.7348426,0.11718968
1109147901615015014,-10.2263882,1,2458863.6479051,19.424862,ZTF19abzrhgq,71.6577722,0.14388748
1106208351615015003,-10.226368,2,2458860.7083565,18.797455,ZTF19abzrhgq,71.6579307,0.18493804
1106168091615015001,-10.226371,2,2458860.6680903,18.75024,ZTF19abzrhgq,71.6577707,0.10273456600000001
1101508052015015006,33.1658577,1,2458856.0080556,19.111338,ZTF19acspeuw,189.734642,0.08689241
1101459910515010024,1.6927900999999999,1,2458855.959919,16.51838,ZTF18acpdvos,151.7119946,0.019551193
1101441990015010021,45.5922454,1,2458855.9419907,19.256147,ZTF18aahqkbt,123.8609669,0.08414438
1100492290015010011,45.5921832,1,2458854.9922917,19.09716,ZTF18aahqkbt,123.861072,0.10973805
1098547412015015001,33.1658864,2,2458853.047419,19.294035,ZTF19acspeuw,189.7347712,0.096940175
1098536572015015003,33.1658614,1,2458853.0365741,19.218792,ZTF19acspeuw,189.7347209,0.08764443
1098482390515010030,1.6927911999999998,1,2458852.9823958,16.503418,ZTF18acpdvos,151.7119904,0.040278114000000004
1098465240015010001,45.5922435,1,2458852.9652431,19.07885,ZTF18aahqkbt,123.8609542,0.07418414
1098462933915010000,34.2621295,1,2458852.9629398,20.037933,ZTF18aabtxvd,119.2273159,0.19068441
1096509522815015001,33.0948188,2,2458851.0095255,19.70857,ZTF20aabqihu,232.8956994,0.20085204
1096430100015010007,45.5921742,1,2458850.9301042,19.104612,ZTF18aahqkbt,123.8609169,0.09676582
1092550762015015009,33.1658727,1,2458847.0507639,18.992403,ZTF19acspeuw,189.7347363,0.07425856
1092547081415015001,8.5678216,1,2458847.0470833,20.476648,ZTF18acnbpmd,197.6899251,0.2110326
1092486280015010001,45.5922091,1,2458846.9862847,19.069084,ZTF18aahqkbt,123.860934,0.07336485
1092485383915010000,34.2620731,1,2458846.9853819,20.030884,ZTF18aabtxvd,119.2274014,0.18093252
1082550470515010037,1.6927884999999998,1,2458837.0504745,16.484825,ZTF18acpdvos,151.7119952,0.02133147
1081485392015015001,33.1659281,2,2458835.9853935,18.851103,ZTF19acspeuw,189.7349488,0.11650829
1081441345615015003,22.6482863,2,2458835.9413426,18.668858,ZTF17aaazdba,123.320678,0.13758202
1079495552015015000,33.1659072,2,2458833.9955556,18.697056,ZTF19acspeuw,189.7348907,0.1380098
1079400450015010000,45.5922181,2,2458833.9004514,19.479696,ZTF18aahqkbt,123.8610846,0.21617988
1079324741615015006,-10.2263984,2,2458833.8247454,18.241674,ZTF19abzrhgq,71.6579045,0.09465795
1079250761615015005,-10.2264027,2,2458833.7507639,18.240479,ZTF19abzrhgq,71.6578239,0.06998567
1079208401615015006,-10.2264089,1,2458833.7084028,18.234262,ZTF19abzrhgq,71.6577578,0.10046396
1077550312015015001,33.1658516,1,2458832.0503125,18.604818,ZTF19acspeuw,189.7349987,0.13240896
1076548870515010004,1.6927906,1,2458831.0488773,16.513382,ZTF18acpdvos,151.7119975,0.030603275000000003
1076251141615015001,-10.2263881,2,2458830.7511458,18.050482,ZTF19abzrhgq,71.6578518,0.08587606
1074551072015015000,33.1659162,1,2458829.0510764,18.355913,ZTF19acspeuw,189.7348935,0.10790763
1073549690215015021,22.6482581,1,2458828.0496991,19.261042,ZTF17aaazdba,123.3206988,0.14581051
1069430490015010000,45.5922317,1,2458823.9304977,18.961294,ZTF18aahqkbt,123.8609764,0.2149118
1066229981615015003,-10.2263297,1,2458820.7299884,17.913778,ZTF19abzrhgq,71.6577927,0.13008116
1058435905615015000,22.6483599,1,2458812.9359028,18.696634,ZTF17aaazdba,123.320678,0.120123036
1058332631615015009,-10.2263265,1,2458812.8326389,17.694763000000002,ZTF19abzrhgq,71.6578155,0.054027166
1058273801615015011,-10.2263435,2,2458812.7738079,17.526686,ZTF19abzrhgq,71.6578333,0.06477322
1052372551615015004,-10.2263423,1,2458806.8725579,17.44926,ZTF19abzrhgq,71.657843,0.062369560000000004
1052316871615015008,-10.2263572,2,2458806.816875,17.314781,ZTF19abzrhgq,71.6578278,0.051945888
1051525562015015000,33.1658766,1,2458806.0255671,18.85257,ZTF19acspeuw,189.7348634,0.13390014
1050496870015010000,45.5921975,1,2458804.996875,19.031588,ZTF18aahqkbt,123.8609437,0.15657678
1050473860015010001,45.5922338,1,2458804.9738657,19.178314,ZTF18aahqkbt,123.8608237,0.19436263
1049314091615015006,-10.2263576,2,2458803.8140972,17.192717,ZTF19abzrhgq,71.6578554,0.044175256
1049225811615015020,-10.2264157,1,2458803.7258102,17.270205,ZTF19abzrhgq,71.6578011,0.13968855
1048551632015015000,33.165851,1,2458803.0516319,19.015257,ZTF19acspeuw,189.7349329,0.18044385000000002
1047093312015015001,47.5181816,1,2458801.5933102,19.405731,ZTF19accmaxo,284.7728922,0.20491433
1046235561615015041,-10.2263368,1,2458800.7355671,17.206121,ZTF19abzrhgq,71.657816,0.06814551
1044548260015010000,45.5922468,1,2458799.0482639,19.107742,ZTF18aahqkbt,123.8609801,0.11390147
1043134522015015003,47.5182228,1,2458797.6345255,19.326462,ZTF19accmaxo,284.773052,0.19328524
1042546770215015007,22.6484115,1,2458797.0467708,18.946436,ZTF17aaazdba,123.3206598,0.13205934
1042319171615015005,-10.2263402,2,2458796.8191782,16.941034,ZTF19abzrhgq,71.6578666,0.049422648000000007
1040545865615015002,22.6482898,1,2458795.0458681,18.675814,ZTF17aaazdba,123.3206806,0.08980312
1040132182015015001,47.5182617,1,2458794.6321875,19.197992,ZTF19accmaxo,284.7730174,0.14470942
1040097972015015003,47.518263,2,2458794.5979745,19.336964,ZTF19accmaxo,284.7729998,0.13646318
1039471841615015003,-10.2263602,2,2458793.9718403,16.833694,ZTF19abzrhgq,71.657848,0.04065912
1039350301615015007,-10.2263461,1,2458793.8503009,16.957104,ZTF19abzrhgq,71.6578304,0.04341399
1037525315615015000,22.6482924,1,2458792.0253125,18.348501,ZTF17aaazdba,123.320652,0.13345891000000001
1037524860215015010,22.648249,1,2458792.0248611,18.73905,ZTF17aaazdba,123.3206215,0.09851108500000001
1037130242015015005,47.5182516,1,2458791.6302431,19.468023,ZTF19accmaxo,284.7729759,0.13502537
1037098482015015002,47.5182572,2,2458791.5984838,19.479977,ZTF19accmaxo,284.7729579,0.12932783
1036545505615015000,22.648299,1,2458791.0455093,18.663319,ZTF17aaazdba,123.3206744,0.11583529000000001
1036541503915010000,34.2619999,1,2458791.0415046,20.12168,ZTF18aabtxvd,119.2272695,0.21362606
1036369021615015007,-10.2263521,2,2458790.8690278,16.685205,ZTF19abzrhgq,71.657853,0.04133172
1036335061615015014,-10.2263355,1,2458790.8350694,16.837486,ZTF19abzrhgq,71.6578431,0.042781852
1035504590515010016,1.6927835999999998,1,2458790.0045949,16.49312,ZTF18acpdvos,151.7119965,0.034790285000000004
1035458370015010012,45.5921395,1,2458789.9583796,18.473469,ZTF18aahqkbt,123.86097409999999,0.13782506
