objId,alertId,type,nb_points,norm,ref_time,amplitude,rise_time,temperature,r_chisq,err_ref_time,err_amplitude,err_rise_time,err_temperature,std_flux_g,std_flux_r,std_snr_g,std_snr_r,data_origin
ZTF20abyqdyg,1362332150615015003,SN Ia,14,2947.1349612832696,2459098.565371973,1.6355276432635801,2.316557498591403,9215.506937386832,0.6795579924812053,0.4615799520486307,0.1414336785779146,0.7370042598178231,829.4404515802134,0.06915117155562767,0.23055551289708734,1.0200860249229966,2.748783232935073,tns
ZTF20abyrmdl,1364326505415015012,SN IIb,20,2303.773231824476,2459097.9703768017,1.506979609372068,1.882637893821148,4229.714039364974,0.5519846999545247,1.0169774873781845,0.1429267314604045,1.1500750710713716,229.94721038226567,0.04534462472083253,0.12734021526256853,0.6523375466434188,2.200272599012549,tns
ZTF20abyskia,1366198460515015003,SN Ia,29,4798.216772410142,2458966.531125495,1.1258950408835515,4.544676160134908,5916.358130859652,44.07117743260704,246.3182135519866,0.020524346343354743,162.57161283607036,151.98742949175585,0.22192600721493697,0.09078043855170527,3.6565430337627935,2.6748186482354384,tns
ZTF20abyvtds,1365379382215015011,SN Ia,25,20676.643578724135,2459104.2864666027,2.016455891705157,2.6376305459345337,10534.5471536012,1.1248190771167914,0.14859827884209703,0.07514715771683161,0.12916960463327667,279.2142185960611,0.26146018997287657,0.20656823256707682,8.559372927216677,7.165560452134516,tns
ZTF20abywsut,1364280856215015000,SN Ic,23,5416.016292890317,2459103.565830897,1.2483503498515351,1.951268250427076,6117.9459527104345,1.4810790853972389,0.4416033756007383,0.02337051332070971,0.39360784343819144,169.25801376975505,0.05059114601809695,0.19625382215916853,2.573930501149646,5.127234833426499,tns
ZTF20abywzvj,1362503874515015005,SN Ia,12,15561.098533267665,2459103.562199046,2.153267322870708,2.7596841049184215,11140.71883390858,1.0286214385923458,0.5159792852076874,0.15457575849149147,0.4268783203315769,525.1395249027455,0.077058367074768,0.1538785423024702,4.622999375894871,7.027138569602484,tns
ZTF20abyxcib,1365501700615015006,SN Ia,14,29977.801127573868,2459101.9702886865,1.6619629665495839,1.6590518033783377,9095.245680803284,3.587714241409344,1.09723480097933,0.05589929083124939,0.6253505825623188,297.3546578115256,0.11099725522617453,0.0665368950549117,10.114625743551233,6.609084460620361,tns
ZTF20abyxjvm,1365379385215015014,SN IIn,23,2923.6155125947826,2459101.560514542,3.4888479227051414,7.943169653742752,14648.19752581892,0.3396203293968564,2.280367680393209,1.0006701171059738,6.358245707329867,1530.048526529602,0.04614189902717534,0.09634317509781269,2.259064870036509,2.6020385541695426,tns
ZTF20abyxnjo,1364363350915015016,SN Ia,27,2589.4073619913584,2459104.5785042373,1.3617481046968494,1.5215242560764857,7646.823391680312,0.9390873431592022,0.6646195533237423,0.036426825791503095,0.4566014905223118,309.1523254066037,0.07964993495502198,0.1201682590357248,1.6861632904859671,2.833387614962896,tns
ZTF20abyxuky,1364452333115015010,SN Ia,18,2828.52623461477,2459104.0674142046,1.686068339329962,2.542281523633943,8873.324213867356,0.3644162557226311,1.0545395999064116,0.13976321911648773,0.8498183763937721,614.4869023908705,0.09248012425523379,0.1125541280464118,2.2529969440833395,2.8321883493920104,tns
ZTF20abyyfmw,1365222430615015002,SN Ia,22,19888.407331245464,2459108.5644039274,1.5276756409832137,2.6994078794217238,7536.564972986873,0.14591072642860078,0.16942112460043154,0.029969265793155824,0.1595512316232957,155.2821905593937,0.20514049469870071,0.2788485924638034,4.584126825752369,7.265430742259274,tns
ZTF20abyylgi,1365485384415015019,SN II,8,13369.648675316852,2459106.1844783644,2.315796895394699,2.608009307571974,11589.83357416502,0.9275629057398869,0.9021742154347296,0.18625970818235263,0.8048565890405976,638.8575154973723,0.08692251332031814,0.10368681149267556,2.808484631664852,2.5133212444839472,tns
ZTF20abyzgzj,1364204011315015008,SN Ia,29,4831.475064137589,2459105.2026096717,1.5435685512852306,1.5856319518003559,8563.703809417359,0.7095577630481519,0.797875758312163,0.051521889696492476,0.5946864573647755,325.0548732914631,0.08083657138782778,0.09155155672252895,2.8502512647913694,2.2759434159406546,tns
ZTF20abyzprl,1365222891215015006,SN II,23,4331.51843633933,2459104.17489626,1.4383272973983647,2.6660352634033813,9144.541617540335,0.8513948958138222,0.9663565979156787,0.07815322857118091,0.9406935835640072,438.9893456777154,0.05682225894297086,0.15091361521919078,2.3517453118653426,3.169417819164562,tns
ZTF20abzaknn,1363338990715015003,SN Ia,8,4934.008810434935,2459108.109624461,2.3125129419364567,3.3865570572425545,10998.778599506297,0.09577830560643373,0.7454847992756256,0.3334383325297415,1.1037828434511316,1116.4630220245708,0.20613857642383224,0.16448418868107173,2.7483972616172863,3.9663915747002965,tns
ZTF20abzbfct,1365336141015015007,SN Ia,17,9856.443695412008,2459112.8362627234,1.765697880605161,2.845667167791251,7936.094626898216,0.6429519101988623,0.33486384844180517,0.08669814737243735,0.16917022375205973,246.13523993062017,0.24960480714373012,0.33624493043709647,10.977872782144445,4.982401804218325,tns
ZTF20abzcokv,1365349340415015016,SN Ia,23,4766.945688203523,2459107.385320546,1.7568021344626241,3.045703851743853,8868.208962386712,0.273156454665186,0.286945874368425,0.07004054783846969,0.39150898405516615,316.7582247746004,0.18497523710594418,0.2125689724455728,4.813979010143633,5.167636709869331,tns
