id,type,reference_time,amplitude,rise_time,temperature,r_chisq,err_reference_time,err_amplitude,err_rise_time,err_temperature
ZTF19acjtpqd,SN Ic,2458961.4524806235,1272505611539308.2,24.59673838946085,3967.39640526851,0.24375127717388453,0.0,0.0,0.0,0.0
ZTF19acjuomg,SN Ia,2458785.460617668,950562111765810.1,2.5411360680525954,11376.791645885032,0.127147463768057,0.1432625050184828,2.1050729454389083,0.17948257328077377,1402.5517958561377
ZTF19acjurot,SN Ia,2458789.896340877,1058957565847660.0,2.571955722241269,10579.0135767628,0.004298486653076333,0.1846385925203921,1.5501189648593163,0.1159936016890104,2494.236554337568
ZTF19acjwcqy,SN Ic-BL,2458817.414760821,1991102082694520.8,26.657890001882823,5345.946330212944,0.18714970201500086,24.739453464409166,16.941366353259383,7.916240329890671,749.8166936008406
ZTF19acjwdnu,SN II,2458772.834677082,729385842106415.6,0.9982463831640163,8428.563656617565,8.676367779100563,49.244498027703784,0.29202279846958135,25.182925749291964,284.3788754279494
ZTF19acjwqvo,SN Ia,2458790.852105836,907234048259419.4,2.3554327542327638,9392.005569249166,0.5167793763544409,0.06614049870323407,0.4575248490679722,0.05454498276918607,515.1476540132517
ZTF19ackbclh,SN IIn,2458785.6377710807,802531228083981.6,0.15062455501974625,8541.437609505056,0.2550089616322023,1.4425225909356114,0.9915986033652455,5.019428858193489,584.6491421748315
ZTF19ackjjwf,SN Ib,2458792.2523544384,765584092597619.0,4.078642199582695,7601.540784198388,0.39038290817345606,0.09939845782642989,0.35083676259883534,0.06299025654005602,343.6724799881763
ZTF19acklbjr,SN Ia,2458789.5813147873,974657800587578.1,4.073124945180534,9793.357355641148,0.06546180726415068,0.26562721791041105,1.837749721183421,0.23585785860296377,1206.4694328540309
ZTF19aclhnkd,SN Ia,2458790.619295148,1421192825319861.5,0.14313599662633217,13856.57261145149,72.50322590552139,0.5183900625860196,3.108327183245608,0.242772677650391,1832.667941009142
ZTF19aclhohd,SN Ia,2458787.363801155,859490807215670.0,3.7479072229413823,9352.321933845898,0.13930937471042248,0.29404377873234755,1.7060006896984614,0.4519729504628342,1023.257308977838
ZTF19aclkbqc,SN Ia,2458791.7466008584,944728874589410.4,3.1740651151936805,9376.529325101965,0.06820411177744357,0.2572206812875525,1.5266092362312094,0.23099516942771303,1081.769490451452
ZTF19aclljyq,SN Ia,2458790.4982184395,1748200686339804.5,2.789178934401182,15642.778357287787,0.09518210793373028,0.10023248436356336,5.412473739207871,0.10616354792032098,3528.2497574781055
ZTF19aclobbu,SN II,2458788.728280557,705733877633734.8,1.2565180146736057,7840.006528136123,1.0649428763902107,0.02757567638741054,0.22294223243159728,0.03906066207588413,205.55326918110086
ZTF19aclofmz,SN Ia,2458793.3632335206,752184661043216.0,2.5619170312023387,7702.4229420695465,0.3846565050120463,0.03192467159238799,0.12885222105098615,0.022811714953139883,192.42549775879843
ZTF19aclthzj,SN Ia,2458791.9537493964,939569208988555.8,3.22662454761277,10490.957276486528,0.290123694701073,0.32471587743246144,1.959201817696374,0.3365729004687387,1174.6130622802957
ZTF19aclyezb,SN Ia,2458788.9042017264,851655942208946.4,2.452996779828906,9617.202186355242,0.30342767168380014,0.13166677168765645,1.4948222853413045,0.17286358481608147,1039.5644834010382
ZTF19acmbekd,SN Ibn,2458788.4517929414,2144475538931233.5,1.33250637534304,16808.049906414806,0.573901014402688,0.13285961391419354,6.724479752111192,0.0934653516526383,3899.7640453601434
ZTF19acmbiad,SN Ia,2458793.5959305563,1050825502543659.9,2.7089588864153296,10852.479485386955,0.32499696916374826,0.14717106486529707,1.0916370667937252,0.08129887955548687,1647.518950790799
ZTF19acmblbi,SN Ia,2458789.3946097805,917894533571034.5,2.284261149127901,9136.01607012062,0.29975749374251004,0.10211600672029025,0.9668510269050103,0.13877107407089556,687.4737455208333
ZTF19acmdpyr,SN Ia,2458793.635788136,1022835717027173.5,2.9630469936834665,10158.932679071286,0.26694575717047697,0.09145120450399094,0.5486658084816591,0.05457721288736228,610.6597214172616
ZTF19acmgyka,SN Ia,2458792.6061588936,677702095701290.5,2.7922425266846402,6600.169188767005,0.44291079801970445,0.08952760987161523,0.29997792101469756,0.08722384698222008,264.10635208445456
ZTF19acmvrsw,SN Ia,2458786.5914472775,853462199897504.1,2.4307392417447877,8815.975716221921,0.020619231022425796,0.18897241315836333,1.1667731817750369,0.1430773411906653,1028.1962371722907
ZTF19acmwfli,SN II,2458728.0287162135,1172280234627527.2,100.68754759412715,4018.851300101205,0.7237777057862508,0.0,0.0,0.0,0.0
ZTF19acmxidf,SN Ia,2458795.7915058634,964404559498765.9,2.3693485271034755,3865.2174538958943,0.1769343672353704,0.0743298831702024,0.4196169270025223,0.033905392161434705,114.7631098621996
ZTF19acnfjyw,SN Ia,2458795.5226969235,832135067500285.9,2.652611250660341,8851.650771633853,0.612841614425444,0.05621043379739418,0.29962674325597716,0.038271782520314324,407.7474775835708
ZTF19acngsnb,SN Ia,2458789.3003214104,1287367927627884.8,3.6116655589522546,13180.038646592126,0.3123668680155571,0.30768525336197594,6.342535180159159,0.44534096488561314,3147.4753471970726
ZTF19acngsnc,SN Ia,2458793.261416715,1575420797092372.0,4.309504155957017,12552.207287477277,0.5052216459521739,0.505748833039971,9.3423218919493,0.37690179162826287,4763.062044256071
ZTF19acnjwgm,SN Ia,2458796.7857557964,1003058201105346.6,2.1660596466228377,10734.482786837367,0.9863649979563408,0.026403491069142998,0.27686198727109845,0.015075316434013164,397.42876002242974
ZTF19acnkeji,SN Ia,2458794.6388598992,657705710847556.2,2.1444989577280396,7040.432878505172,0.3329764260495118,0.11910186301214862,0.34447246188890723,0.06326211648671082,349.56224363231513
ZTF19acnpnqq,SN Ia,2458785.267115847,907525598656803.6,2.4362777951765406,9818.317116761136,0.2500545956101795,1.523334540062049,5.037015712342118,0.9975413397312738,1727.5388113190243
ZTF19acnqsui,SN Ia,2458791.134625596,1058427556844544.5,3.1420059586207008,10264.76569443733,1.357460418626415,0.340358725245824,2.2426948214880635,0.3030818246651899,1445.8419916620778
ZTF19acnzkph,SN Ia,2458797.433319453,705754998979293.1,2.287169622562645,4927.2352892308245,0.7546833320252655,0.03794282512911405,0.1135561394893374,0.017315816070178652,99.77867279775774
ZTF19acoaiub,LBV,2458792.55815717,719611026495513.2,1.7451354006687692,5340.029785451674,14.186387538969711,0.05654286824375193,0.3164332894456794,0.06487865525185377,292.0121433590739
ZTF19acoaoty,SN Ia,2458795.60585159,883671635239145.4,3.1848772369834037,9192.612549060099,0.5242439046322773,0.07200623593470173,0.35192906820194514,0.0611804857400452,431.16988918409334
ZTF19acokufi,SN Ia,2458793.720379799,1848501829842812.8,2.6513037299788134,11927.777899104403,0.05027762550505381,2.903394437949771,11.22822583709647,0.9602097633387732,5133.863800427007
ZTF19acokzjy,SN Ia,2458795.538025069,1238836433377699.2,2.5511000907156083,12008.530376688355,1.3055490761792803,0.219282225965278,2.322289469619626,0.10467765361752635,2008.0780089992077
ZTF19acordoi,SN Ia-91T-like,2458793.6191377663,1157033950226679.8,3.113358696783147,11816.147970678303,0.17448562679560606,0.26558597021481384,2.6899550544710644,0.25341046658894906,1970.3010291551263
ZTF19acoxgqw,SN Ia,2458796.3239489268,676913744307060.1,2.413919247998873,6444.877933887159,0.05330164643467682,0.15487717477808732,0.4291309897116351,0.11382131676742188,755.3063287604273
ZTF19acpgaet,SN Ia,2458794.5943521466,807851737476726.9,2.2817905419928284,8241.462401815856,0.2031428262522078,0.14577728112448668,0.6888805332032684,0.11859820957543343,1104.6967330059879
ZTF19acpmbvd,LBV,2458808.275196945,776382503232840.9,7.9047923868026295,4384.487846215183,0.6737226469837331,28.847245178877145,0.7752427765334224,16.47249756705467,289.5797088513418
ZTF19acpmuwu,SN Ia,2458796.506061426,1024657182020383.5,2.72148063447289,8460.015632936032,0.23730665511777488,0.7468289953544323,2.902685128372848,0.28637848471401806,965.2735312101208
ZTF19acqdato,SN Ia,2458793.344802995,2581431152772536.5,2.0977273856547045,19280.037023810823,0.03853998168596453,0.28141008134202067,26.508971261576395,0.2945411422994296,14752.07032651742
ZTF19acqxoll,SN Ia,2458797.722779006,1139913618320828.5,3.0581751812009506,10698.893409321496,0.4309127862839294,0.22650162848703792,2.1847900297319587,0.13107482721012947,1651.033277028635
ZTF19acqypso,SN Ia,2458797.7529849983,753216476203876.9,3.030752606841382,7094.10200914469,0.2525338034008144,0.3522127554067812,1.0718432236376714,0.41011460242755465,492.0348112826532
ZTF19acrcupt,SN Ia,2458798.0241125906,661303142461867.4,2.787246924198675,7121.694287636303,0.38475853036263913,0.08823969312520208,0.304118684768504,0.10893538233369021,432.9380084591239
ZTF19acrcxri,SN II,2458798.8400810054,1188772973542620.8,1.1837517681301035,12485.732224622152,0.8026963619815701,0.06873919653542554,1.2290647464867024,0.05466001622382974,1224.581063706887
ZTF19acrddcz,SN Ia-91T-like,2458805.123070931,1203699125230988.5,3.366744593105286,11407.423962043289,0.035907626825204576,0.10545746692538215,1.2022943760335232,0.07032509948222149,1062.563517447964
ZTF19acrdqej,SN Ia,2458801.9968418563,4537790667901906.0,2.946057824709213,22560.582550537725,2.647708008757158,0.05589654911741942,0.009565075321418703,0.02869084944153999,278.01260092692974
ZTF19acrmmpq,SN Ia,2458802.622385272,662835304249313.6,0.06059187416674152,6434.33365477444,84.09421206632892,0.022111656473731017,0.10516380138183523,0.027294252963159675,317.2069989885558
ZTF19acruqph,SN Ia,2458800.967360178,975136551917539.0,3.4371497037398377,9724.783250313641,0.2599487271097374,0.12559723776259202,0.8850529915132723,0.10245833601418536,976.4459411334092
ZTF19acrurqp,Varstar,2459237.6209626407,3770679815002896.0,21.445171803467524,4231.46422804591,415.3499545868348,55.716911004388535,21.33390864812043,19.057528949042833,52733.60207927937
ZTF19acryaon,SN Ia,2458801.571004568,981467563513162.6,2.4793638843627406,10098.396161145056,0.10864350611464811,0.11392406087430101,0.8079803080897086,0.1290253096997392,867.085788299205
ZTF19acryurj,SN II,2458802.4793871534,774134522940692.9,1.0356954684235882,8583.751214539381,1.8358295189108185,0.017468018786706008,0.2103923287332412,0.01234079904368858,382.38894590159725
ZTF19acsfpmi,SN Ia,2458799.7160703233,1120886343456235.0,1.7148438334487672,11647.901123818418,1.4578564332900097,0.4175980392085992,4.266938806994039,0.38787596368789184,2206.4990829501176
ZTF19acshkft,SN Ia,2458802.434078157,1436008379432338.2,5.15703406595731,12314.307535434875,0.3898667389114891,0.32789567785370005,3.030793238087827,0.3462145507516032,1550.3732573702
ZTF19acsvqrx,SN Ia,2458804.0526993875,1302758954409029.8,2.7761846596047466,12492.737508778358,0.31406060204424785,0.49856820321253975,5.0652508670320895,0.58885031317276,3288.298746781894
ZTF19acszmgx,SN II,2458933.2940814905,2856690261134625.5,42.01483937196076,4435.267730790463,1.0044932924017123,48.956960796442935,24.136865312053203,20.40284436260509,436.8972981597956
ZTF19acukucu,SN IIn,2458808.5439655115,698830545728456.9,1.73823567102163,7766.650391798438,5.293689103732933,0.24920378452531228,1.2812720286469723,0.17158672879511389,1058.0696352701248
ZTF19acvgjme,SN Ia,2458815.1024429654,870510040536205.8,2.3511451527823763,8339.446103291444,0.02947388908932285,0.6019999557497507,2.8401278575928246,0.2899990093597868,2201.1661274973617
ZTF19acvrigb,SN Ia,2458870.154816577,608214243248066.2,0.13086223437009759,4333.417701880889,0.64499459433697,27.759813376495046,0.31204057555581155,15.452826516687775,141.82777771111523
ZTF19acvrjzd,SN II,2458826.209579852,648153881678324.8,1.3936340241419813,5163.631109844962,0.3652542375582682,55.82585703582406,0.1308204125181942,22.03752644982762,97.94708651294923
ZTF19acwrqtv,SN Ia,2458831.5148882126,2064853706283215.0,10.275742220706917,10051.561803102748,0.08469294092978988,6.390834478566713,21.860583417351826,1.7857727124206344,1629.4030337791
ZTF19acwrujg,SN Ia,2458818.948524868,691521185365288.6,2.311839263786583,7249.724228086505,0.518526460390485,0.07790790787814911,0.2618134137024266,0.05657978816469425,554.0185520675068
ZTF19acwrvzk,Other,2459087.718850012,679034966855600.5,0.6903739275781795,4856.041590436816,0.45814226689974696,5.385843711941831,0.157585863387665,2.767511730115213,82.40539816600312
ZTF19acxgxcu,SN Ia,2458823.760436486,741799596423440.8,3.852587843499895,7346.223869919912,0.0030207088828904717,0.26102844519958046,0.6190460833272882,0.20785203693621873,609.7221124389198
ZTF19acxlddi,SN Ia,2458817.795024403,728629940195303.9,0.4857869983334787,8191.132135021777,2.4305983311671646,35.88173384928711,1.4273456569692602,19.86586601715817,178.71614921737046
ZTF19acxldra,SN Ia,2458827.4786538705,1153905191791420.0,0.02058693558349498,12649.802242235211,26.001786387903568,47.83881757412557,19.10484997628366,15.8144637572512,385.42946690018016
ZTF19acxmiyh,SN Ia,2458782.638522794,656217282512677.0,4.324756111764023,7235.060313692518,1.3066312569134526,32.243527963525224,0.3722877551309063,24.785934727331068,462.7802490524123
ZTF19acxmnlb,SN II,2458827.1278655534,268850909613879.12,1.3301776041610858,5889.349099469543,408.10832103841847,34.764910993987904,0.01066601832270031,20.99598068504075,94.00501304475392
ZTF19acxowrr,SN II,2458856.8372994373,660207975048143.1,1.231094787561166,8195.093842831226,0.8908041387996218,41.79404327443579,0.3805514016847926,16.974085467915476,231.39101241039498
ZTF19acxowwt,SN Ia,2458837.8275210424,1357420786917186.2,14.410670754386489,5898.5569928346,0.9407121082621592,2.9401830588294424,28.988144209639252,3.3285607111401685,7260.811761686349
ZTF19acxqaot,SN IIn,2458933.833038599,1052718009186238.2,8.972585063997352,3689.5994109931653,0.052723904317163686,0.0,0.0,0.0,0.0
ZTF19acxrihd,Nova,2458592.3221925595,332018458618296.94,16.433620369761297,5922.176049284673,19.78688324855127,34.72356195206918,0.0787747056511181,29.796584213584048,281.00530217797314
ZTF19acxxwvi,SN IIb,2458830.4211221263,973686102737025.0,7.04694083334483,4840.1914433698885,5.089561649774891,0.7904998038793813,1.3642117064818269,0.36876745492318586,202.07337541351262
ZTF19acxzafe,SN Ia,2458829.3270140104,1133902439958946.8,2.557299287872312,11261.047809797074,0.06207887794295713,0.30329524219706205,3.142190147534995,0.5165837970933489,1775.1346831941846
ZTF19acxzbyj,Varstar,2459068.957082075,3452653798281293.5,16.477679793771845,3297.4697626517227,0.17750368897849622,0.0,0.0,0.0,0.0
ZTF19acxzdht,SN Ia,2458829.173657317,1517838893036212.0,11.651977563617814,10415.134096294154,0.28405027610872025,8.250351434069126,26.703680951396088,6.216125962527008,1671.5104631686727
ZTF19acyjysk,SN IIn,2458847.1599132027,692592700102777.4,1.815309776250189,7472.17867314646,0.5591843938333404,48.30024185555668,0.26642539074603633,32.250038820918306,228.59846964870212
ZTF19acyjzbe,SLSN-I,2458846.065105706,286455486571191.44,0.1426583114279125,6794.7530118361,182.61112729279748,0.05034090250486972,0.06389286600525601,0.0742131021144335,227.68308467165252
ZTF19acykaae,SN IIn,2458789.407581646,685976584385418.5,9.946398384855469,4899.6276503812505,0.25832024817855503,0.0,0.0,0.0,0.0
ZTF19acykjad,SN Ia,2458828.2740518567,897039132989799.2,2.3409867668188995,9346.785034352379,0.13270961591482905,0.38783527438776544,2.1326572053414843,0.40479070997961974,1169.309338632238
ZTF19acyksfd,SN Ia,2458831.630678492,693451982878368.2,0.0567804644735603,7092.0913461249875,3.6471349320559723,0.00410394044422735,0.19745363680776906,0.011481668010112057,531.5201096267833
ZTF19acyldun,SN IIn,2458741.9080812493,472929133643928.7,8.17998962744528,6636.849589944491,1.8695872701293184,28.476074659118723,0.28342058947030946,23.59844514888375,564.6702213693229
ZTF19acyndbj,SN Ia,2458797.712703884,691798262955773.5,3.4616491767387467,4458.082059351383,0.6579527504438183,66.35603125228457,0.6483801760179588,26.345889266671975,278.5263926775915
ZTF19acyogrm,SN Ic,2458835.9248483656,766335688806126.6,2.1344043866007256,4465.527563965365,0.9913705051941213,0.05026575325848709,0.34489515054516584,0.040797723276151804,190.74791829204196
ZTF19acyogvo,SN Ia,2458835.557949282,705276507713097.8,2.305665343994855,7330.970421890159,0.32298532592630147,0.06687196486702657,0.18385361665383204,0.083011943451869,513.7620904238283
ZTF19acyplkt,SN IIP,2458851.1249209396,636828738229903.0,0.0007754458610506041,5947.143909724455,0.5184075495663921,0.10135031702911135,0.24178214006138532,1.1725336644548112,312.7014591163961
ZTF19acypppb,SN Ia,2458840.8620367446,1790613689618577.8,6.653908483960003,6390.722898462481,0.5641185333501639,14.356833175652955,14.839746347074156,4.226947506249739,1042.8940786163644
ZTF19acytcsg,SN II,2458874.724559403,608974149047267.1,0.02390433407186892,5339.021279091228,0.43646941714297444,0.032808960720432045,0.1573079800101067,0.010691325612117553,127.46920362814535
ZTF19aczjytt,SN II,2458679.715343501,863484424360967.1,125.2541199426507,4606.561706105515,0.009673369300804084,38.89708294423588,2.90147211673391,19.765913864536667,267.4273320020534
ZTF19adaivcf,SLSN-I,2458848.9779252084,688710579012682.8,1.9568349518919157,8790.406221761747,0.1629941537170399,51.9022530452865,0.7110494777544396,33.027932366441,232.02422041997124
ZTF19adajybt,SLSN-I,2458826.2673941553,1006008219361144.5,12.073098561863095,10344.914397993847,0.24816941205425705,1.6939197632054466,10.135134741390761,4.169204293680065,1542.0988029407927
ZTF19adakmbh,SN II,2458836.3587137912,1152622185339428.0,21.581998622907175,3989.7581480282684,1.8831886317152342,5.894470798474227,20.979747076467223,5.373981126910554,4283.196635525237
ZTF19adalarj,SN IIn,2458845.369609971,934827953644877.6,5.849929713849491,9319.910263382826,0.3601523389723128,0.4080679553283172,0.8656016426286288,0.2521163276932723,1268.7469736521653
ZTF19adannbl,SN IIn,2458836.576858175,887361047535051.9,1.732820879442586,9672.390749460814,3.0353987888447547,0.026033028157142035,0.5448204440060089,0.02520727226339675,838.3536232151473
ZTF19adawpoh,SN Ia,2459127.2070278367,517176788506176.6,3.0337397389515215,7693.234319114081,120.09145067345295,38.223342648520756,0.01637553435722161,14.287556487611754,138.26083492852376
ZTF19adbmewx,SN Ia,2458845.437894966,712750094221164.5,1.2734060362957047,8159.546604171932,0.7954053187804532,0.355705836251329,0.6761476426580719,0.3896305335107809,613.674565007323
ZTF19adbnlki,SN Ia,2458847.607305565,742640804387009.1,1.75067381148796,7989.530114296331,0.42377566818691553,0.1801565681068873,0.46276291989016816,0.16305506593624167,288.36402719669104
ZTF19adbpulv,SN Ia,2458849.01975215,746750594643684.5,2.567177292615566,4559.951526032524,0.46071293974800315,0.08585691643977605,0.658007125145843,0.12240176818024184,214.7147372310983
ZTF19adbricc,SN Ia,2458845.8033838617,1460862363319588.8,6.261674989958812,12656.746878117876,0.5401288035277376,2.3631493243974577,9.938315133560096,3.070802142712908,1810.2751306961127
ZTF19adbsfpf,SN Ia,2458850.3574411385,1230041640739769.0,7.8451657414653795,7386.99531475037,0.16063956634126558,14.151026170433582,21.10409939427182,6.4264496040836985,697.3539456123895
ZTF19adcbpcj,SN Ia,2458858.940527842,1777759262037946.5,13.170498398635372,8614.785973027736,0.9832681254451251,0.0,0.0,0.0,0.0
ZTF19adccrca,SN II,2458900.545173276,1834357778998490.0,27.237393981390312,7098.42385345486,0.1193723550909359,9.730537749782908,35.8131594127399,4.401648348133522,329.5031232443707
ZTF19adcdgca,SN Ia,2458849.443908885,686520504467868.2,2.994450496909745,7350.754837842388,0.19930943605793677,0.18302064758637548,0.5800194914907055,0.15551518542098824,363.97459143385595
ZTF19adcdrng,SN Ia,2458847.9733745414,589751453372021.8,1.0340191261239793,6195.415332863992,1.062356467130194,46.19120463749924,0.5062281720110748,13.605032479294954,652.1536122397106
ZTF19adcdzjm,SN Ia,2458849.412518643,1207553397069121.8,4.011062824765521,11395.799430924599,0.5626393844650562,0.29749272618300027,3.134619562514958,0.23900887809186216,1478.9288724593507
ZTF19adcetym,SN Ia,2458968.822089815,988973841824019.5,2.5311635268013157,10308.546637200365,0.35453302048155705,0.19241750961451126,1.380616476868541,0.14460424688018536,1191.53201521546
ZTF20aaactgu,SN Ia,2458855.0030842614,873748692127567.2,2.8936713932741664,8847.874976604391,0.4784957279890614,0.08485020462982584,0.39471795316165004,0.049812733449839525,511.78087466468423
ZTF20aaaddgy,SN IIn,2458920.7103651892,2006131620998979.0,68.70015022732012,8052.130496530675,0.5668130427920001,0.0,0.0,0.0,0.0
ZTF20aaavvlv,SN Ia,2458871.6303464333,283941293526810.3,0.005723759465188237,6513.984658415336,203.67503850767926,39.94771406998494,0.00019146243382550665,16.415076031921217,11.681032272678294
ZTF20aaawbkz,SN Ia,2458836.766459828,523125877551622.06,0.9391257619106625,7047.273556231173,46.73596772225764,26.990871013684917,0.08212139583380562,19.76580005494426,280.85161149838405
ZTF20aaaweke,SN IIn,2458853.951366546,984316518659353.2,11.432676282473265,11166.016457351045,2.9728573034176162,54.65441791546491,31.032421948692814,19.63910928462293,53101.60929096264
ZTF20aaawmxq,SN Ia,2458871.626448484,301909086813542.6,0.021920357362262534,6684.069941026485,111.2656152622894,36.471917629893476,0.055570502835669444,17.10825923317367,216.34672370825274
ZTF20aaaxrad,SN Ia,2458851.1695587523,960834432042266.9,2.5236498732184445,10109.55901148806,0.6031303043213091,0.06738224031462864,0.7429133319940244,0.05000913842341703,624.7139837452196
ZTF20aaayaet,SN Ia,2458851.065620582,1248184564879668.0,2.418258676481366,13347.660018364371,0.3131223694272777,0.20197201905782514,2.853610193459044,0.13051179563979715,1874.9418458005994
ZTF20aabbvcx,SN Ia,2458853.4656526935,1055321164028022.4,3.1590967113103043,10511.850161963483,0.17321145833771961,0.28055231150081883,1.6643108831354336,0.24605798587827965,1399.9736775453948
ZTF20aabcemq,SN IIn,2459118.42454503,1110730585580541.6,29.164119542875728,6789.436122102168,0.2916521256195639,10.665256597709309,20.503034533783573,7.566056873231476,13280.851765322293
ZTF20aabcnkx,SN Ia-91T-like,2458852.4740653154,1120070531426770.4,3.694541551634047,11085.752049710525,0.3613044301498089,0.2862540851700755,2.138328790444507,0.20797433144068056,1858.5268530172825
ZTF20aabconi,SN II,2458847.980843134,951822802062096.2,6.537360209350786,9181.231537488315,0.335534302912125,0.0,0.0,0.0,0.0
ZTF20aabcouv,SN Ia,2458849.415125896,711786115778741.0,4.079411809665389,6970.101896751515,0.6202031749556606,0.37936695860726233,1.329387629793724,0.8278837869028808,541.7745121773041
ZTF20aabqdbo,SN Ia,2458848.0685159396,1119788311870055.9,2.6062774282966297,17920.84187201762,66.44601661162336,42.7154239289017,20.4189118697477,15.594053528405238,57690.657387048814
ZTF20aabqisb,SN Ia,2458869.737153827,1155194389253263.8,5.968034944103677,3730.492600296293,0.749529302322832,28.029876732325253,18.94290780760832,14.331107345202666,90192.78813302866
ZTF20aabqrvj,SN Ia,2458966.9121353393,2551914401151116.5,1.8357632274970315,20787.10923849878,0.2647612350136854,39.403043218200224,1.7563068328707132,30.03606193095017,109.38641247899614
ZTF20aabqwtz,SN II,2459012.8809965793,538957416092094.3,0.5533983223504013,5889.659321273192,1.4946707425914343,36.77624463054476,0.7936443451780946,21.63319267173596,767.9068001187302
ZTF20aabrydh,SN Ia,2458854.8069227557,1502232378742692.8,10.214283605753854,10608.92459978247,0.19250622728308947,4.56767604804789,29.293448992493094,3.439927799038501,1309.186852033151
ZTF20aacbwbm,SLSN-II,2458969.13276035,976338564433507.4,11.980176995382894,8860.599068992295,0.3659507982372123,1.1929615744421382,4.872139693450176,1.3930301526013817,860.2389838875265
ZTF20aacbyec,SN IIn,2458893.7005014024,1056229533523331.2,1.9043930790956103,10109.043247046215,25.138675195126805,0.1341687151065588,0.7440140143308893,0.18907619838689682,626.8477328349827
ZTF20aacevxq,SN Ia,2458857.8087196434,703557204743813.8,2.4320176268702163,6938.307656207309,0.0455100436734195,0.060252647112591595,0.15674511694478133,0.028280665764454982,205.69672124140288
ZTF20aacewxb,SN II,2458861.7730325065,1510746492197819.0,16.852999563064827,8366.89633359508,0.8001922659517433,2.9735358701723564,14.98013641533209,1.9079884049303104,1414.8265551281747
ZTF20aacwxut,SN Ia,2458853.793839707,926409072703096.1,2.353381039024507,10355.878397792936,0.635246210913113,0.17021842159679296,1.649320996198702,0.11501998355820015,1684.5659686378995
ZTF20aadcdzj,SN Ia,2458852.3597282954,1091118147542377.1,2.696952014042765,11322.970648565473,0.32803285412113437,0.12203585610472051,2.3937064205940333,0.21219575036764543,1897.3552432897104
ZTF20aadfyjl,SN Ia,2458853.3768876735,630430746947468.6,3.0204608811559015,5803.799023169366,2.0619921730268826,0.12623116620592534,0.4173023540724654,0.15811352490351677,311.0891054544577
ZTF20aadvaoi,SN Ia,2458857.1423110245,1029843772505392.2,2.739584782726391,10713.25758986745,0.30370729894236753,0.24854206146677982,1.0050796683885066,0.1601766058615609,1217.440094984412
ZTF20aadvbni,SN Ia,2458855.538364115,775073628588250.2,3.4914401342145602,7563.620465497287,0.1296477389087811,0.5568658366888622,1.5632310679657464,0.7326852767804146,1144.3909429415326
ZTF20aadvunl,SN Ia,2458856.3402644484,677554491913074.8,2.6364183630264493,7350.565999463363,0.27243846550666845,0.16016972907449295,0.32059642345960215,0.12357435502275727,466.22592124505854
ZTF20aadyyvk,SN IIn,2458878.623047966,708036704448415.5,0.11709860431868954,9298.57744524078,0.33230696957648675,0.11817011332852256,1.1778502496479675,0.0485302556874327,402.1333988455608
ZTF20aaekkuv,SN Ic,2458862.9214291363,1050144377261457.2,7.201482996915446,6495.435907402247,1.1030922437497697,4.176233047399734,8.864534086599683,1.5536722293966605,948.0628022950209
ZTF20aaeopvv,SN Ia,2458859.4237302192,1376068929680713.5,0.17505732422157258,14225.108133993783,93.45028875171516,0.07875832702089386,3.2211073513205104,0.07438983937394605,2500.7854524289824
ZTF20aaeoqqd,SN II,2458856.3822238194,2085608904899874.0,1.191184618232695,17179.91102103459,0.5234665310841723,0.10301364126020573,8.361638244884942,0.3017575132637881,3675.271795159023
ZTF20aaepsqa,SN Ia,2458859.609525318,617817917788841.0,1.859205159972924e-05,7009.26686516852,30.550564307819283,0.00020802787022077343,0.4328548527188576,0.0003236360095976799,870.8452180729851
ZTF20aaesewy,SN Ia,2458862.6469965936,742325227424985.9,2.4248867023916354,7556.414550179181,0.26905018545456355,0.04214082218157028,0.16831819250875713,0.04023840896355407,276.1768560213327
ZTF20aaeszsm,SN Ia,2458859.944757953,788138201182676.0,3.9073653893137252,7351.7396132709555,0.21650098064766524,0.6556207612012457,3.117777036841038,0.8618364240889165,603.675852045702
ZTF20aaetrle,SN II,2458864.80173034,816485940109718.2,5.503564808625535,5150.5777077214825,0.2621731780282444,0.3816941834865818,1.2500126337860218,0.29852704990537804,165.18691239639338
ZTF20aaetvkh,SN Ia,2458857.661677834,1011132379264486.6,2.0680851426423263,10407.060303382268,0.15787794676726435,0.7196225981366411,3.1691707774635205,0.5971994551677736,1667.2925447010684
ZTF20aaeuxqk,SN Ia,2458863.8155181836,877731792443306.2,2.630824067324752,7540.159759610152,0.7480838214822357,0.23221473406312548,0.7224569152317906,0.12856865756729857,315.0524027201568
ZTF20aaevbvv,SN Ia,2458859.9324008618,1128984192125480.2,2.133376140477384,12094.484654140948,0.48756663658041166,0.1143914328064215,1.1955963338656526,0.0876162989658214,857.5679714986545
ZTF20aaezaxk,SN Ia,2458863.620328284,1116083385458905.1,2.970765247966844,10904.98218992321,0.24427549090796918,0.23318421522539895,2.6336317677281493,0.25443536858708743,1761.2686050896755
ZTF20aaezizk,SN Ia,2458866.622923984,1803286107359937.2,6.678530334654707,10257.035134263195,0.2309382743502057,8.578480884724097,29.70612703762118,3.2957777037119453,1626.756263930184
ZTF20aafcgca,SN Ia,2458861.8352606655,1184888102841619.5,2.66196504299171,11547.193170158156,0.27081893153053854,0.21405192868812012,1.9424695234697298,0.28528639375763,1013.6885210311111
