 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 32 756 11 1 ZTF_g 452376334015 0 1.7101 208.332 13.2518 26.3771 2.23161e-05 0.0327851 -0.0536081 3.75358e-05 287 30. 0.054229 0.054852 19.8286 26.325 2 2458206.876331 756120140 -63.83370846479 56.639706 -1.253672 0.958816 -195.98625032799 107.939972 -1.827926 1.056033 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 33 756 11 1 ZTF_g 454300544015 0 2.2248 212.536 33.9935 26.0016 7.77678e-05 0.0377233 -0.00722277 0.000185403 129 30. 0.056853 0.061557 18.5919 26.325 2 2458208.800544 756120140 -126.07917067178 160.547226 -0.873565 1.052643 193.99934226809 268.926178 0.726244 1.086680 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 34 756 11 1 ZTF_g 454301484015 0 2.316 210.919 33.4513 26.0358 7.97556e-05 0.0396719 -0.0393029 0.000195842 135 30. 0.059415 0.062481 18.5906 26.325 1 2458208.8014815 756120140 -202.79573053617 172.562134 -1.307279 0.991302 -323.20321276655 286.424347 -1.136007 1.087067 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 35 756 11 1 ZTF_g 454328514015 33554433 2.0453 109.917 31.0028 25.6073 0.000134359 0.0377831 -0.0356289 0.000391363 93 30. 0.063613 0.07538 18.038 25.6073 2 2458208.8285185 756120140 -159.88213543229 155.275681 -1.145384 1.005431 -135.39805332077 264.048370 -0.516231 1.105206 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 36 756 11 1 ZTF_g 454353404015 33554433 2.7216 114.19 31.6416 25.5247 0.000228365 0.0472969 -0.0165256 0.000619732 87 30. 0.057698 0.063657 17.8941 25.5247 2 2458208.8534028 756120140 12.81355969097 158.427048 0.089969 0.999435 -71.05102327036 262.378357 -0.272620 1.113767 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 37 756 11 1 ZTF_g 454373024015 0 2.8422 207.883 30.7323 26.0679 8.12827e-05 0.0404606 -0.00714146 0.0001924 140 30. 0.065219 0.058748 18.7445 26.325 1 2458208.8730208 756120140 -126.71464717096 156.161453 -0.902626 0.922861 111.58170479834 262.910126 0.427269 1.096811 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 38 756 11 1 ZTF_g 454373934015 0 2.3839 179.854 23.5946 26.1327 6.69003e-05 0.0401578 -0.0137721 0.000151271 156 30. 0.059352 0.06073 18.794 26.1327 2 2458208.8739352 756120140 77.84367496584 133.464783 0.648801 0.956481 67.16137229348 217.562714 0.310778 1.105117 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 39 756 11 1 ZTF_g 454390564015 0 2.3983 152.999 26.5587 25.9618 0.000114467 0.0433375 -0.037445 0.000293035 121 30. 0.056395 0.066612 18.587 25.9618 2 2458208.8905671 756120140 186.74038703747 140.007233 1.483688 0.957877 303.09229197516 231.252792 1.319481 1.125112 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 40 756 11 1 ZTF_g 456267784015 0 2.2187 208.721 14.1333 26.2757 3.27805e-05 0.0379799 -0.0278034 6.02998e-05 252 30. 0.057205 0.055996 19.5716 26.325 2 2458210.7677894 756120140 -78.29867424782 80.966568 -1.075731 0.924580 -9.83372032781 136.418411 -0.072570 1.081565 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 41 756 11 1 ZTF_g 456287784015 0 2.3267 209.851 18.032 26.1457 4.50679e-05 0.0406327 -0.0270661 8.79901e-05 213 30. 0.056301 0.056971 19.2608 26.325 2 2458210.7877894 756120140 -22.87600958167 91.266846 -0.278819 0.973384 -268.27054444822 149.668716 -1.804501 1.087800 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
